block,n,f,b,g,d
1.3026145E7,315.0,47.489939878078964,32.150552415636014,0.38,0.0625
1.3026146E7,288.0,49.694573734157736,32.070176034596926,0.48,0.0625
1.3026147E7,317.0,50.465434771771335,31.46886023394823,0.35,0.0625
1.3026148E7,313.0,38.21999203025994,32.80628679389103,0.84,0.0625
1.3026149E7,305.0,47.517906538758176,31.945121765551395,0.29,0.0625
1.302615E7,316.0,46.68533864596367,31.066630916998733,0.28,0.0625
1.3026151E7,286.0,36.43223997160333,33.008295349311155,1.0,0.0625
1.3026152E7,322.0,47.07920066046323,32.22434833476501,0.31,0.0625
1.3026153E7,318.0,46.74889672862012,31.57986136806971,0.34,0.0625
1.3026154E7,323.0,36.19287223892171,32.29040824885128,0.68,0.0625
1.3026155E7,327.0,49.054190369229396,31.563874063252126,0.32,0.0625
1.3026156E7,302.0,49.76489834180071,30.972051424566146,0.35,0.0625
1.3026157E7,282.0,35.85586427352735,32.90780463860153,1.0,0.0625
1.3026158E7,295.0,56.527404947053654,32.49645708061902,0.4,0.0625
1.3026159E7,309.0,63.49441011997928,31.76528679630509,0.32,0.0625
1.302616E7,308.0,41.707028473720726,31.92411323028661,0.54,0.0625
1.3026161E7,246.0,46.29010726139223,31.04620011645373,0.28,0.0625
1.3026162E7,286.0,36.01575209745631,32.986587623732085,1.0,0.0625
1.3026163E7,309.0,43.690174857382466,31.996989995020122,0.26,0.0625
1.3026164E7,293.0,43.94477683910007,31.397046432613493,0.35,0.0625
1.3026165E7,287.0,37.584115066281626,32.024987361265765,0.66,0.0625
1.3026166E7,291.0,50.51674768130765,31.22436267723412,0.3,0.0625
1.3026167E7,270.0,42.349278335670306,32.668489451056196,0.87,0.0625
1.3026168E7,285.0,64.67018377467711,32.01511966203507,0.34,0.0625
1.3026169E7,330.0,54.54907246858637,31.21474167048419,0.3,0.0625
1.302617E7,305.0,43.56791678474078,30.668483691250717,0.36,0.0625
1.3026171E7,311.0,39.8704233877169,31.281853365075733,0.66,0.0625
1.3026172E7,305.0,52.87055258701932,30.77352324789325,0.37,0.0625
1.3026173E7,315.0,44.21768112555582,30.196519686995252,0.35,0.0625
1.3026174E7,301.0,34.872628975805085,32.08380216743245,1.0,0.0625
1.3026175E7,307.0,46.972778869545735,31.00097384428161,0.23,0.0625
1.3026176E7,322.0,44.262825089880884,30.225949498174568,0.3,0.0625
1.3026177E7,281.0,34.77011948294111,32.11507134181048,1.0,0.0625
1.3026178E7,311.0,45.86509394758402,31.272050719087954,0.29,0.0625
1.3026179E7,288.0,46.41424475778482,30.685699768105053,0.35,0.0625
1.302618E7,292.0,39.151146027272056,30.608985518684793,0.48,0.0625
1.3026181E7,265.0,36.873249652609495,30.685507982481504,0.52,0.0625
1.3026182E7,299.0,39.658365739660816,30.992363062306318,0.58,0.0625
1.3026183E7,309.0,50.140896185571314,30.295034893404427,0.32,0.0625
1.3026184E7,328.0,35.487524275838894,31.73404905084114,0.88,0.0625
1.3026185E7,315.0,60.67063949940184,31.258038315078522,0.38,0.0625
1.3026186E7,329.0,41.61746925022041,30.554732452989256,0.32,0.0625
1.3026187E7,296.0,35.98130670076912,32.044275660072486,0.89,0.0625
1.3026188E7,339.0,43.451476726711384,30.92272601196995,0.22,0.0625
1.3026189E7,296.0,45.44905456722723,30.34292489924551,0.35,0.0625
1.302619E7,299.0,37.7767120806956,30.532568179865798,0.55,0.0625
1.3026191E7,292.0,48.454339268989294,29.92191681626848,0.34,0.0625
1.3026192E7,324.0,33.89788839390778,31.792036617285262,1.0,0.0625
1.3026193E7,307.0,51.29151055050112,30.67931533568028,0.22,0.0625
1.3026194E7,300.0,41.938740651301345,30.640966191510678,0.49,0.0625
1.3026195E7,291.0,37.602019105194096,31.062279476643948,0.61,0.0625
1.3026196E7,302.0,46.450639127811954,30.28572248972785,0.3,0.0625
1.3026197E7,281.0,37.060827450374475,32.17858014533584,1.0,0.0625
1.3026198E7,283.0,42.7571567180277,31.816571118700814,0.41,0.0625
1.3026199E7,284.0,45.06568520747497,31.418863979717056,0.4,0.0625
1.30262E7,305.0,47.26298460321359,30.515571640300188,0.27,0.0625
1.3026201E7,307.0,36.844348811358174,32.42279486781895,1.0,0.0625
1.3026202E7,297.0,45.21891626426873,31.65275348970825,0.31,0.0625
1.3026203E7,277.0,39.59100500675399,32.08797885019174,0.61,0.0625
1.3026204E7,324.0,44.57241590731341,31.365999326062425,0.32,0.0625
1.3026205E7,300.0,38.192215277981624,31.601244321007897,0.56,0.0625
1.3026206E7,306.0,42.46828596403299,31.56174276560664,0.49,0.0625
1.3026207E7,288.0,42.141513463417944,31.32502969486459,0.44,0.0625
1.3026208E7,304.0,44.72620234535129,31.050935685034524,0.43,0.0625
1.3026209E7,302.0,37.50306958529988,32.21534577322332,0.8,0.0625
1.302621E7,296.0,54.54497669676318,31.369692946676206,0.29,0.0625
1.3026211E7,301.0,44.56379307513666,30.742299087742683,0.34,0.0625
1.3026212E7,276.0,34.83773867249206,32.6636927807266,1.0,0.0625
1.3026213E7,308.0,43.10734730999594,32.01041892511206,0.34,0.0625
1.3026214E7,295.0,42.88648796729839,30.970080310045923,0.24,0.0625
1.3026215E7,299.0,40.97485045170943,30.85394250888325,0.47,0.0625
1.3026216E7,301.0,34.62196979045286,32.165235065510785,0.84,0.0625
1.3026217E7,287.0,49.2748198157832,31.72296308336001,0.39,0.0625
1.3026218E7,281.0,53.11311259173141,30.81092789471341,0.27,0.0625
1.3026219E7,319.0,47.25831874756865,30.00214103747718,0.29,0.0625
1.302622E7,334.0,36.703081117811315,31.877274852319506,1.0,0.0625
1.3026221E7,277.0,44.66805034539607,31.279575948838513,0.35,0.0625
1.3026222E7,264.0,47.52787759466665,30.693083899797788,0.35,0.0625
1.3026223E7,291.0,45.691296992410074,30.309420351050317,0.4,0.0625
1.3026224E7,287.0,40.3233039455024,31.597570715969955,0.84,0.0625
1.3026225E7,321.0,46.15880918670352,31.202601082020333,0.4,0.0625
1.3026226E7,280.0,45.28021907112614,30.422536054969825,0.3,0.0625
1.3026227E7,294.0,43.96256833895398,29.623944483526866,0.29,0.0625
1.3026228E7,304.0,37.9717636033406,31.475441013747297,1.0,0.0625
1.3026229E7,294.0,54.566055613254036,30.963965097273903,0.37,0.0625
1.302623E7,327.0,42.465099400872276,30.42209570807161,0.36,0.0625
1.3026231E7,339.0,43.657394189923004,29.965764272450535,0.38,0.0625
1.3026232E7,293.0,38.631318472862716,31.53896689675419,0.92,0.0625
1.3026233E7,291.0,48.81525942232216,30.750492724335334,0.3,0.0625
1.3026234E7,304.0,48.43106448112992,29.71266359488902,0.23,0.0625
1.3026235E7,280.0,35.73901749847042,31.569705069569583,1.0,0.0625
1.3026236E7,282.0,50.05029938286654,31.135621624863,0.39,0.0625
1.3026237E7,293.0,47.12082154696732,30.51290919236574,0.34,0.0625
1.3026238E7,297.0,41.90684257887993,30.284062373422998,0.44,0.0625
1.3026239E7,313.0,37.33360015189449,31.04116393275857,0.7,0.0625
1.302624E7,318.0,42.59063279474015,30.808355203262884,0.44,0.0625
1.3026241E7,324.0,46.06555224149352,30.538782095234332,0.43,0.0625
1.3026242E7,289.0,36.34811172331005,32.142068155234135,0.92,0.0625
1.3026243E7,283.0,45.824239990392094,31.659937132905622,0.38,0.0625
1.3026244E7,318.0,42.904611006572146,31.185038075912036,0.38,0.0625
1.3026245E7,311.0,43.18377780963643,30.405412124014234,0.3,0.0625
1.3026246E7,305.0,36.93956127830298,32.30575038176512,1.0,0.0625
1.3026247E7,282.0,44.47947501886504,31.255813494357756,0.24,0.0625
1.3026248E7,296.0,42.68383877130399,30.6306972244706,0.34,0.0625
1.3026249E7,294.0,35.53090461219975,32.545115801000016,1.0,0.0625
1.302625E7,318.0,48.618580595565014,31.975576274482517,0.36,0.0625
1.3026251E7,316.0,61.03120894625356,31.455973160022175,0.37,0.0625
1.3026252E7,306.0,44.689693006446625,31.495293126472202,0.51,0.0625
1.3026253E7,291.0,41.419524656375735,31.022863729575118,0.38,0.0625
1.3026254E7,277.0,44.98848920747062,32.961792712673564,1.0,0.0625
1.3026255E7,305.0,52.09642941678424,32.5085680628743,0.39,0.0625
1.3026256E7,320.0,67.6480083559957,31.695853861302446,0.3,0.0625
1.3026257E7,290.0,49.36563941010377,30.903457514769883,0.3,0.0625
1.3026258E7,297.0,38.53813981136781,32.834923609443,1.0,0.0625
1.3026259E7,302.0,45.812079216201894,32.34239975530136,0.38,0.0625
1.302626E7,297.0,49.4433005993814,32.180687756524854,0.46,0.0625
1.3026261E7,323.0,52.355111236593345,31.778429159568294,0.4,0.0625
1.3026262E7,283.0,49.2588063629123,31.61953701377045,0.46,0.0625
1.3026263E7,294.0,53.07178566311845,31.303341643632745,0.42,0.0625
1.3026264E7,285.0,47.70864534539697,30.71640398781463,0.35,0.0625
1.3026265E7,290.0,35.77912681913687,32.63617923705304,1.0,0.0625
1.3026266E7,300.0,49.24065302220933,32.35061266872883,0.43,0.0625
1.3026267E7,279.0,53.191703645109534,31.784476947026075,0.36,0.0625
1.3026268E7,284.0,121.15061138841946,31.06932621571799,0.32,0.0625
1.3026269E7,275.0,44.53488349234888,30.409103033633983,0.33,0.0625
1.302627E7,309.0,36.708988403509586,32.30967197323611,1.0,0.0625
1.3026271E7,289.0,48.02692583844352,31.986575253503744,0.42,0.0625
1.3026272E7,289.0,47.219328800545675,31.30686052936679,0.33,0.0625
1.3026273E7,300.0,37.14306785271576,32.520001374879755,0.81,0.0625
1.3026274E7,309.0,48.61598314796211,31.58505133535196,0.27,0.0625
1.3026275E7,281.0,49.95774456279111,30.6374997952914,0.26,0.0625
1.3026276E7,286.0,35.2029688288538,32.55234353249711,1.0,0.0625
1.3026277E7,309.0,48.32958447388164,31.94198709126279,0.35,0.0625
1.3026278E7,298.0,47.239612735691146,31.42292980102977,0.37,0.0625
1.3026279E7,326.0,43.86529205537058,31.854995085793927,0.61,0.0625
1.302628E7,301.0,49.48552580928321,31.337351415649778,0.37,0.0625
1.3026281E7,296.0,43.50545762611374,31.885755065423652,0.64,0.0625
1.3026282E7,273.0,46.97101994248084,31.407468739442297,0.38,0.0625
1.3026283E7,346.0,37.8980951518992,33.21339819196023,0.96,0.0625
1.3026284E7,280.0,48.1232078481351,32.507613480381075,0.33,0.0625
1.3026285E7,288.0,57.24146466456483,31.816826693922977,0.33,0.0625
1.3026286E7,300.0,60.360813931416686,31.299803260146728,0.37,0.0625
1.3026287E7,298.0,35.99628367130311,33.256040963905896,1.0,0.0625
1.3026288E7,333.0,47.08288978088779,32.17521963257896,0.24,0.0625
1.3026289E7,264.0,58.87608681702759,31.451277190845932,0.32,0.0625
1.302629E7,292.0,39.67342928009898,31.60853357680016,0.54,0.0625
1.3026291E7,291.0,37.165358911346054,33.30749225655317,0.93,0.0625
1.3026292E7,296.0,47.92797891437399,33.01605169930833,0.43,0.0625
1.3026293E7,315.0,47.76593655497776,32.231920471449754,0.31,0.0625
1.3026294E7,321.0,47.380821433705904,31.667861863199384,0.36,0.0625
1.3026295E7,324.0,38.46990777970826,31.865785999844384,0.55,0.0625
1.3026296E7,313.0,39.640414039453816,32.503101719841275,0.66,0.0625
1.3026297E7,297.0,49.214371272493565,32.21869957979266,0.43,0.0625
1.3026298E7,299.0,48.36699385851573,31.49377883924733,0.32,0.0625
1.3026299E7,313.0,37.27336046644907,33.46214001670029,1.0,0.0625
1.30263E7,274.0,46.856668967167174,32.62558651628278,0.3,0.0625
1.3026301E7,279.0,47.0072356403626,32.17698470168389,0.39,0.0625
1.3026302E7,320.0,67.29489337234978,32.01609977817547,0.46,0.0625
1.3026303E7,275.0,46.79595944120225,31.655918655670998,0.41,0.0625
1.3026304E7,284.0,44.46604923924176,31.10194007919676,0.36,0.0625
1.3026305E7,333.0,42.724431638314364,30.518778702711817,0.35,0.0625
1.3026306E7,295.0,36.29424844088686,31.85397527095546,0.85,0.0625
1.3026307E7,281.0,42.859045457558075,31.495618049157212,0.41,0.0625
1.3026308E7,319.0,43.78839554275836,30.786966643051176,0.32,0.0625
1.3026309E7,294.0,46.725248757878795,30.325162143405407,0.38,0.0625
1.302631E7,288.0,37.586636362488136,32.03095251397196,0.95,0.0625
1.3026311E7,335.0,51.3567462198624,31.23017870112266,0.3,0.0625
1.3026312E7,289.0,43.18015542252315,30.83980146735863,0.4,0.0625
1.3026313E7,310.0,41.945007985807,30.068806430674663,0.3,0.0625
1.3026314E7,296.0,40.106391075897605,29.317086269907794,0.3,0.0625
1.3026315E7,294.0,37.28268015550411,31.14940416177703,1.0,0.0625
1.3026316E7,294.0,59.04833607370135,30.44854256813705,0.32,0.0625
1.3026317E7,297.0,47.50490017012675,29.83957171677431,0.34,0.0625
1.3026318E7,318.0,39.315314300377175,30.137967433942052,0.58,0.0625
1.3026319E7,309.0,41.95401342461114,29.459863166678357,0.32,0.0625
1.302632E7,303.0,34.65719432516045,31.301104614595754,1.0,0.0625
1.3026321E7,312.0,41.83565764069348,30.75333528384033,0.36,0.0625
1.3026322E7,283.0,47.000594351068884,29.79229355622032,0.25,0.0625
1.3026323E7,294.0,36.28436433624492,30.201937592618346,0.61,0.0625
1.3026324E7,306.0,43.27174944935192,29.333631886830567,0.27,0.0625
1.3026325E7,310.0,33.153661528703786,31.166983879757478,1.0,0.0625
1.3026326E7,330.0,46.422277315416814,30.348850552913845,0.29,0.0625
1.3026327E7,281.0,50.742053155692666,29.779809605046708,0.35,0.0625
1.3026328E7,307.0,46.33946416755549,29.184213412945773,0.34,0.0625
1.3026329E7,297.0,38.47812186757754,30.16918061563269,0.77,0.0625
1.302633E7,293.0,45.409991781238894,29.67893143062866,0.37,0.0625
1.3026331E7,281.0,49.349971177427655,28.974056809151225,0.31,0.0625
1.3026332E7,286.0,42.851777262292494,29.0464919511741,0.52,0.0625
1.3026333E7,329.0,45.25667601156029,28.61079457190649,0.38,0.0625
1.3026334E7,287.0,34.55196339144151,30.398969232650643,1.0,0.0625
1.3026335E7,285.0,42.647639584467626,29.866987271079257,0.36,0.0625
1.3026336E7,341.0,41.42223801758631,29.38164872792422,0.37,0.0625
1.3026337E7,276.0,38.77355142249612,29.491829910653934,0.53,0.0625
1.3026338E7,294.0,44.677356017794466,29.049452461994125,0.38,0.0625
1.3026339E7,275.0,35.649701442518776,30.610860531826308,0.93,0.0625
1.302634E7,300.0,42.46565900808891,30.113434048184132,0.37,0.0625
1.3026341E7,288.0,42.31050553738544,29.43588178209999,0.32,0.0625
1.3026342E7,306.0,41.62628311348555,29.031138407596114,0.39,0.0625
1.3026343E7,309.0,34.0429629227033,30.845584558070872,1.0,0.0625
1.3026344E7,318.0,44.03193404861674,30.15155890551428,0.32,0.0625
