block,n,f,b,g,d
1.3026095E7,339.0,47.298358723932715,33.72397493546705,0.33,0.025
1.3026096E7,285.0,47.117709950213985,33.420459161047845,0.32,0.025
1.3026097E7,291.0,43.02893911533655,33.62098191601413,0.62,0.025
1.3026098E7,293.0,49.841280990370755,33.23434062397997,0.27,0.025
1.3026099E7,301.0,37.93220735638959,33.766090073963646,0.82,0.025
1.30261E7,264.0,60.590066515185434,33.56349353351986,0.38,0.025
1.3026101E7,262.0,63.39872871941262,33.26142209171818,0.32,0.025
1.3026102E7,315.0,46.75431216213792,33.86012768936911,0.86,0.025
1.3026103E7,287.0,47.28274345651352,33.65696692323289,0.38,0.025
1.3026104E7,273.0,49.73449028513656,33.42136815477026,0.36,0.025
1.3026105E7,297.0,40.851060405472666,33.45478952292503,0.52,0.025
1.3026106E7,310.0,46.59192397234822,33.12024162769578,0.3,0.025
1.3026107E7,295.0,39.22869759016349,33.41832380234504,0.68,0.025
1.3026108E7,315.0,44.24387382769821,33.301359669036835,0.43,0.025
1.3026109E7,285.0,42.705778543375956,33.384613068209426,0.55,0.025
1.302611E7,299.0,44.42330342254223,33.33453614860711,0.47,0.025
1.3026111E7,333.0,39.46449933631637,33.53454336549875,0.62,0.025
1.3026112E7,296.0,47.335426775644216,33.26626701857476,0.34,0.025
1.3026113E7,292.0,42.49685789903153,33.39933208664906,0.58,0.025
1.3026114E7,281.0,47.291368775738924,33.115437763912546,0.33,0.025
1.3026115E7,275.0,40.63691174953501,33.09888004503059,0.49,0.025
1.3026116E7,309.0,42.11850093765575,33.115429485053106,0.51,0.025
1.3026117E7,295.0,42.82291179186539,32.99952548185542,0.43,0.025
1.3026118E7,332.0,39.363580534292616,32.983025719114494,0.49,0.025
1.3026119E7,280.0,48.680590081698455,32.78512756479981,0.38,0.025
1.302612E7,285.0,49.78388977817813,32.96544576640621,0.61,0.025
1.3026121E7,303.0,46.969974307807455,32.66875675450856,0.32,0.025
1.3026122E7,294.0,48.423774961701355,32.37473794371798,0.32,0.025
1.3026123E7,286.0,45.99610330325872,32.27761372988683,0.44,0.025
1.3026124E7,297.0,45.711890840967435,32.293752536751775,0.51,0.025
1.3026125E7,315.0,46.26047989451564,32.08384314526289,0.37,0.025
1.3026126E7,335.0,45.22508409813344,31.859256243246048,0.36,0.025
1.3026127E7,312.0,42.64737671142829,32.08227103694877,0.64,0.025
1.3026128E7,271.0,64.29640146026829,31.777489462097755,0.31,0.025
1.3026129E7,329.0,42.041255932116485,32.36537301714656,0.87,0.025
1.302613E7,297.0,44.67471211624652,32.284459584603695,0.45,0.025
1.3026131E7,308.0,54.96892234299944,32.18760620584988,0.44,0.025
1.3026132E7,273.0,68.80614211554052,31.86573014379138,0.3,0.025
1.3026133E7,294.0,38.154537501793726,31.993193064366547,0.58,0.025
1.3026134E7,326.0,48.71090450583659,31.721250923319435,0.33,0.025
1.3026135E7,272.0,44.937792255822266,31.626087170549475,0.44,0.025
1.3026136E7,296.0,44.83725571081169,31.37307847318508,0.34,0.025
1.3026137E7,310.0,43.887787137257675,31.294645777002117,0.45,0.025
1.3026138E7,318.0,44.28356424333608,31.435471682998624,0.59,0.025
1.3026139E7,297.0,52.3156586080806,31.372600739632627,0.46,0.025
1.302614E7,312.0,52.12399619437835,31.152992534455198,0.36,0.025
1.3026141E7,296.0,46.688331471859804,30.88819209791233,0.33,0.025
1.3026142E7,308.0,47.40287548366846,30.48664560063947,0.24,0.025
1.3026143E7,315.0,37.11229868007501,30.806755379446184,0.71,0.025
1.3026144E7,305.0,37.70561708166222,31.576924263932337,1.0,0.025
1.3026145E7,315.0,48.08753119661295,31.419039642612674,0.4,0.025
1.3026146E7,337.0,41.71841284368045,31.466168202076595,0.53,0.025
1.3026147E7,309.0,62.68323576440803,32.174156986623316,0.95,0.025
1.3026148E7,276.0,56.87447343593565,32.04546035867682,0.42,0.025
1.3026149E7,335.0,45.261359657828834,31.82114213616608,0.36,0.025
1.302615E7,284.0,44.72088238056322,31.66203642548525,0.4,0.025
1.3026151E7,284.0,44.839291595060224,31.67786744369799,0.51,0.025
1.3026152E7,313.0,48.33106266320688,31.40860557042656,0.33,0.025
1.3026153E7,288.0,41.06111780551724,31.65987441498997,0.66,0.025
1.3026154E7,288.0,37.93512117640417,31.834003724272417,0.61,0.025
1.3026155E7,292.0,40.73864714277132,31.467912681443284,0.27,0.025
1.3026156E7,290.0,36.656119138430284,31.294839161695347,0.39,0.025
1.3026157E7,294.0,46.052297868533515,32.077210140737726,1.0,0.025
1.3026158E7,281.0,82.6479392279934,31.8847468798933,0.38,0.025
1.3026159E7,283.0,83.64030850637076,31.69343839861394,0.38,0.025
1.302616E7,302.0,44.092833445096424,31.883599029005623,0.62,0.025
1.3026161E7,305.0,46.65770673018433,31.548821239201065,0.29,0.025
1.3026162E7,284.0,42.808738243998675,31.533046828581465,0.49,0.025
1.3026163E7,273.0,46.176211651152286,31.312315500781395,0.36,0.025
1.3026164E7,295.0,37.53236444023876,31.89159333754585,0.87,0.025
1.3026165E7,312.0,46.557884405169524,31.604568997507936,0.32,0.025
1.3026166E7,290.0,49.38636198763635,31.478150721517906,0.42,0.025
1.3026167E7,306.0,38.36655738026576,32.07623558522674,0.88,0.025
1.3026168E7,305.0,54.10007815646539,31.83566381833754,0.35,0.025
1.3026169E7,293.0,42.66530651416916,31.56506067588167,0.33,0.025
1.302617E7,321.0,46.46926682322406,31.202062478109035,0.27,0.025
1.3026171E7,284.0,44.52387802663314,30.858839790849835,0.28,0.025
1.3026172E7,278.0,47.67891212172756,30.766263271477285,0.44,0.025
1.3026173E7,291.0,45.87569425209469,30.689347613298594,0.45,0.025
1.3026174E7,280.0,43.113163447406556,30.413143484778907,0.32,0.025
1.3026175E7,319.0,37.35458648538178,30.960580067504928,0.86,0.025
1.3026176E7,290.0,48.73124493852878,30.604533396728623,0.27,0.025
1.3026177E7,288.0,38.231435959732536,30.895276463997547,0.69,0.025
1.3026178E7,299.0,46.583596815203855,30.60177133758957,0.31,0.025
1.3026179E7,298.0,40.488100048135635,30.72417842293993,0.58,0.025
1.302618E7,307.0,41.62031108527444,30.61664379845964,0.43,0.025
1.3026181E7,278.0,36.46495510749883,30.86157694884732,0.66,0.025
1.3026182E7,338.0,44.28432810552186,30.537530390884424,0.29,0.025
1.3026183E7,295.0,38.750158364490076,30.888711990379598,0.73,0.025
1.3026184E7,307.0,42.12095041531187,30.595269226470993,0.31,0.025
1.3026185E7,292.0,38.95601825127315,30.809436111056286,0.64,0.025
1.3026186E7,339.0,48.522233441451306,30.547555904112308,0.33,0.025
1.3026187E7,260.0,36.15542837962604,30.654472349776704,0.57,0.025
1.3026188E7,281.0,38.07333574227329,30.5318544603776,0.42,0.025
1.3026189E7,296.0,39.52241850299696,30.42499296976628,0.43,0.025
1.302619E7,289.0,84.79080532691835,30.348930487341864,0.45,0.025
1.3026191E7,295.0,36.61093816357384,30.439977278803894,0.56,0.025
1.3026192E7,283.0,40.36662651990286,30.287777392409875,0.4,0.025
1.3026193E7,286.0,38.38915398950957,30.484647945460537,0.63,0.025
1.3026194E7,299.0,45.05114983370312,30.926675340669714,0.79,0.025
1.3026195E7,273.0,50.64367716866992,30.55555523658168,0.26,0.025
1.3026196E7,319.0,36.72032804942576,30.983333009893823,0.78,0.025
1.3026197E7,296.0,40.659394701496694,31.231199673972974,0.66,0.025
1.3026198E7,291.0,40.42279542302105,31.199968474299002,0.48,0.025
1.3026199E7,301.0,38.96674046531092,31.2311684427733,0.52,0.025
1.30262E7,315.0,39.98771237185741,31.2311684427733,0.5,0.025
1.3026201E7,298.0,37.8356074009894,31.76209830630044,0.84,0.025
1.3026202E7,313.0,41.986362380254036,31.55564466730949,0.37,0.025
1.3026203E7,314.0,43.7584275377356,32.20253538298933,0.91,0.025
1.3026204E7,286.0,49.765792438920094,31.88051002915944,0.3,0.025
1.3026205E7,297.0,49.19794739843321,31.561704928867844,0.3,0.025
1.3026206E7,276.0,42.57103831092409,31.46701981408124,0.44,0.025
1.3026207E7,300.0,38.02860580077588,31.687288952779806,0.64,0.025
1.3026208E7,295.0,51.8342863208366,31.592227085921465,0.44,0.025
1.3026209E7,307.0,51.94319518245315,31.418469836948898,0.39,0.025
1.302621E7,296.0,50.17336037203462,31.167122078253307,0.34,0.025
1.3026211E7,319.0,44.89426828044911,31.02687002890117,0.41,0.025
1.3026212E7,320.0,35.9818832848587,31.41470590426243,0.75,0.025
1.3026213E7,266.0,40.210095117087796,31.493242669023083,0.55,0.025
1.3026214E7,304.0,51.420949105793525,31.22555010633639,0.33,0.025
1.3026215E7,298.0,45.974435604508194,30.88206905516669,0.28,0.025
1.3026216E7,269.0,36.24123791496064,31.45338733268727,0.87,0.025
1.3026217E7,309.0,47.06553156537684,31.170306846693084,0.32,0.025
1.3026218E7,309.0,45.56339214350196,31.076795926153004,0.44,0.025
1.3026219E7,291.0,42.82884914490799,30.703874375039167,0.26,0.025
1.302622E7,330.0,40.44221391628241,30.519651128788933,0.38,0.025
1.3026221E7,288.0,42.55121800157404,30.183934966372256,0.28,0.025
1.3026222E7,302.0,36.73449709248762,30.591418088418283,0.77,0.025
1.3026223E7,293.0,46.275799994652274,30.2855039075341,0.3,0.025
1.3026224E7,279.0,35.18571572943383,30.558073442701904,0.68,0.025
1.3026225E7,267.0,44.24492010757533,30.359445965324344,0.37,0.025
1.3026226E7,306.0,39.973182850840615,30.48088374918564,0.58,0.025
1.3026227E7,306.0,56.78230039003277,30.20655579544297,0.32,0.025
1.3026228E7,264.0,44.950727774053505,30.38779513021563,0.62,0.025
1.3026229E7,304.0,44.78769413078019,30.38779513021563,0.5,0.025
1.302623E7,279.0,40.09753384719142,30.3270195399552,0.46,0.025
1.3026231E7,310.0,41.41723212001394,30.357346559495152,0.52,0.025
1.3026232E7,294.0,43.07837223290729,30.31181053965591,0.47,0.025
1.3026233E7,297.0,37.80111066988946,30.40274597127488,0.56,0.025
1.3026234E7,269.0,46.53626836599532,30.265933614404144,0.41,0.025
1.3026235E7,309.0,37.10861288131892,30.41726328247616,0.6,0.025
1.3026236E7,331.0,66.70713259528806,30.782270441865876,0.74,0.025
1.3026237E7,286.0,98.36674105291985,30.58218568399375,0.37,0.025
1.3026238E7,337.0,42.05734875733863,30.536312405467758,0.47,0.025
1.3026239E7,323.0,43.140122415034625,30.307290062426752,0.35,0.025
1.302624E7,276.0,38.05068582668554,31.06497231398742,1.0,0.025
1.3026241E7,309.0,46.97575377794618,31.002842369359442,0.46,0.025
1.3026242E7,337.0,45.97680805042136,31.002842369359442,0.5,0.025
1.3026243E7,304.0,47.170052850411125,30.754819630404565,0.34,0.025
1.3026244E7,326.0,43.42707049194674,30.66255517151335,0.44,0.025
1.3026245E7,292.0,43.46936861851846,31.30646883011513,0.92,0.025
1.3026246E7,311.0,44.02035715463274,30.962097672983862,0.28,0.025
1.3026247E7,300.0,37.7356268445566,31.411048089242126,0.79,0.025
1.3026248E7,317.0,47.9313132355686,31.065526560260462,0.28,0.025
1.3026249E7,316.0,38.05985508423761,31.42278011570346,0.73,0.025
1.302625E7,319.0,42.250934268359345,31.359934555472055,0.46,0.025
1.3026251E7,288.0,40.261035642706396,31.532414195527153,0.61,0.025
1.3026252E7,292.0,41.552479037976674,31.59547902391821,0.54,0.025
1.3026253E7,319.0,45.37350382375036,31.326917452214907,0.33,0.025
1.3026254E7,313.0,39.896249460538485,31.62452316801095,0.69,0.025
1.3026255E7,295.0,47.67584920302471,31.37152698266686,0.34,0.025
1.3026256E7,308.0,39.39778577223177,31.669556489002197,0.69,0.025
1.3026257E7,318.0,44.78902740772081,31.479539150068184,0.38,0.025
1.3026258E7,311.0,39.977467640582276,31.51101868921825,0.52,0.025
1.3026259E7,330.0,43.45300956133823,31.33770808642755,0.39,0.025
1.302626E7,286.0,37.51302177470959,31.604078605162183,0.67,0.025
1.3026261E7,295.0,45.45354062658557,31.319641897715723,0.32,0.025
1.3026262E7,310.0,43.4056913522872,31.57019903289745,0.66,0.025
1.3026263E7,313.0,46.904180672889744,31.317637440634268,0.34,0.025
1.3026264E7,295.0,45.769717584626925,31.020119884948244,0.31,0.025
1.3026265E7,309.0,40.985702820522576,31.221750664200407,0.63,0.025
1.3026266E7,273.0,44.64254252594734,31.003198409551004,0.36,0.025
1.3026267E7,296.0,42.73221902978527,30.84818241750325,0.4,0.025
1.3026268E7,304.0,38.72711292399432,31.079543785634527,0.65,0.025
1.3026269E7,304.0,47.160550917390026,30.877526751027904,0.37,0.025
1.302627E7,290.0,37.355363216272664,31.63402615642809,0.99,0.025
1.3026271E7,271.0,45.535669483922625,31.28605186870738,0.28,0.025
1.3026272E7,308.0,35.15710358661231,31.739699620803634,0.79,0.025
1.3026273E7,278.0,48.43456536523593,31.34295337554359,0.25,0.025
1.3026274E7,301.0,37.780483307050716,31.56235404917239,0.64,0.025
1.3026275E7,296.0,48.96316101208303,31.19938697760691,0.27,0.025
1.3026276E7,283.0,38.98309340400002,31.66737778227101,0.8,0.025
1.3026277E7,287.0,45.467338211595596,31.31903662666603,0.28,0.025
1.3026278E7,273.0,37.56624120079634,31.428653254859363,0.57,0.025
1.3026279E7,284.0,44.472575430250366,31.44436758148679,0.51,0.025
1.302628E7,276.0,48.16459544962314,31.412923213905305,0.48,0.025
1.3026281E7,327.0,53.207204354447605,31.507161983547025,0.56,0.025
1.3026282E7,303.0,44.383711189931084,31.42839407858816,0.45,0.025
1.3026283E7,313.0,36.72086234596723,32.21410393055286,1.0,0.025
1.3026284E7,289.0,49.67407983456122,31.940284047143162,0.33,0.025
1.3026285E7,294.0,48.237681080399234,31.668791632742447,0.33,0.025
1.3026286E7,284.0,41.61849636771658,31.827135590906156,0.6,0.025
1.3026287E7,311.0,41.877551342078355,31.74756775192889,0.45,0.025
1.3026288E7,310.0,40.93266013406693,32.39839289084343,0.91,0.025
1.3026289E7,297.0,55.97482485824213,32.236400926389216,0.4,0.025
1.302629E7,297.0,44.49167214039086,31.93015511758852,0.31,0.025
1.3026291E7,279.0,41.08235716413214,32.057875738058875,0.58,0.025
1.3026292E7,312.0,48.27123855608666,31.913615297237612,0.41,0.025
1.3026293E7,315.0,39.528245665116664,32.08914018137242,0.61,0.025
1.3026294E7,284.0,47.281309724427764,31.84847163001213,0.35,0.025
1.3026295E7,296.0,40.74558605426674,31.816623158382118,0.48,0.025
1.3026296E7,283.0,37.27248347730337,32.29387250575785,0.8,0.025
1.3026297E7,303.0,45.828088311792804,32.05166846196467,0.35,0.025
1.3026298E7,293.0,44.97916827101089,32.03564262773369,0.49,0.025
1.3026299E7,290.0,47.3123577868921,32.01962480641982,0.49,0.025
1.30263E7,308.0,40.475592812426164,31.95558555680698,0.46,0.025
1.3026301E7,303.0,40.76581357891656,32.163296862926224,0.63,0.025
1.3026302E7,279.0,45.30603718796238,31.93815378488574,0.36,0.025
1.3026303E7,304.0,42.27741285560948,31.794432092853754,0.41,0.025
1.3026304E7,302.0,44.16202539968438,31.36520725960023,0.23,0.025
1.3026305E7,322.0,44.754761745711505,31.12996820515323,0.35,0.025
1.3026306E7,294.0,47.84476591682868,30.958753380024888,0.39,0.025
1.3026307E7,285.0,54.11495939286902,30.695603976294677,0.33,0.025
1.3026308E7,321.0,44.03626862780042,30.496082550448765,0.37,0.025
1.3026309E7,313.0,38.20122230418561,30.86203554105415,0.74,0.025
1.302631E7,286.0,42.1169656454062,30.64600129226677,0.36,0.025
1.3026311E7,322.0,40.47647645023814,30.737939296143576,0.56,0.025
