block,n,f,b,g,d
1.3025762E7,287.0,730.250695440641,710.8840637977104,1.0,0.125
1.3025763E7,297.0,890.7757453894014,682.4487012458019,0.34,0.125
1.3025764E7,301.0,1050.169596227005,661.9752402084279,0.38,0.125
1.3025765E7,318.0,909.0368639764489,640.461044901654,0.37,0.125
1.3025766E7,277.0,739.8392539151748,720.5186755143607,1.0,0.125
1.3025767E7,290.0,840.1359247020183,670.0823682283553,0.22,0.125
1.3025768E7,307.0,878.5745654912,634.9030438963667,0.29,0.125
1.3025769E7,312.0,728.823483387609,714.2659243834125,1.0,0.125
1.302577E7,313.0,862.5535712474089,687.4809522190346,0.35,0.125
1.3025771E7,306.0,1005.329309652674,665.137821271916,0.37,0.125
1.3025772E7,293.0,919.9334579128716,630.2180856551404,0.29,0.125
1.3025773E7,292.0,732.2437016287433,708.9953463620329,1.0,0.125
1.3025774E7,284.0,921.3152879330094,661.1381604825957,0.23,0.125
1.3025775E7,317.0,863.474890747269,633.0397886620854,0.33,0.125
1.3025776E7,291.0,767.6407686087019,639.3701865487062,0.54,0.125
1.3025777E7,341.0,842.8845469633087,620.189080952245,0.38,0.125
1.3025778E7,307.0,723.8480819501096,631.0423898689094,0.57,0.125
1.3025779E7,316.0,788.2761061005373,610.5335121981698,0.37,0.125
1.302578E7,302.0,689.3904286288622,602.9018432956926,0.45,0.125
1.3025781E7,327.0,746.07186875634,584.8147879968218,0.38,0.125
1.3025782E7,295.0,652.9748408808995,580.4286770868456,0.47,0.125
1.3025783E7,295.0,681.5710529308806,535.4454546126151,0.19,0.125
1.3025784E7,294.0,649.431580915122,484.5781364244167,0.12,0.125
1.3025785E7,282.0,548.227991750835,451.86911221576855,0.23,0.125
1.3025786E7,310.0,615.1029482866711,434.92402050767726,0.35,0.125
1.3025787E7,303.0,615.5204082336704,412.0905094310242,0.29,0.125
1.3025788E7,281.0,642.310449275666,394.5766627802057,0.33,0.125
1.3025789E7,310.0,575.5306855579744,378.7935962689975,0.34,0.125
1.302579E7,313.0,474.73132211106866,363.6418524182376,0.34,0.125
1.3025791E7,365.0,488.11652766036366,339.09602738000655,0.23,0.125
1.3025792E7,299.0,392.7223100890611,333.16184690085646,0.43,0.125
1.3025793E7,319.0,479.9249497160961,311.5063268523008,0.24,0.125
1.3025794E7,317.0,662.4620288702064,292.037181424032,0.25,0.125
1.3025795E7,276.0,422.60981585721663,281.81588007419083,0.36,0.125
1.3025796E7,308.0,363.1771456989226,265.61146696992483,0.27,0.125
1.3025797E7,295.0,333.3828647574514,252.99492228885342,0.31,0.125
1.3025798E7,277.0,298.4639569237745,246.03756192590996,0.39,0.125
1.3025799E7,296.0,313.5379472440463,234.965871639244,0.32,0.125
1.30258E7,273.0,319.7546648429207,223.80499273637992,0.31,0.125
1.3025801E7,322.0,301.2854105580481,223.80499273637992,0.5,0.125
1.3025802E7,295.0,284.57562938009494,214.8527930269247,0.34,0.125
1.3025803E7,314.0,246.07056702540822,217.53845293976124,0.55,0.125
1.3025804E7,299.0,264.5156017049208,215.90691454271303,0.47,0.125
1.3025805E7,347.0,266.93219858661325,208.88993982007486,0.37,0.125
1.3025806E7,297.0,251.4640415110799,204.71214102367335,0.42,0.125
1.3025807E7,281.0,263.532193827333,198.57077679296316,0.38,0.125
1.3025808E7,307.0,257.81200977544734,189.63509183727982,0.32,0.125
1.3025809E7,311.0,244.28153963241584,188.68691637809343,0.48,0.125
1.302581E7,290.0,226.73487030600356,180.66772243202445,0.33,0.125
1.3025811E7,297.0,228.4569040070132,175.6993600651438,0.39,0.125
1.3025812E7,279.0,221.37747719372715,167.79288886221232,0.32,0.125
1.3025813E7,319.0,217.50844168245496,160.24220886341277,0.32,0.125
1.3025814E7,319.0,205.67428172704194,156.23615364182746,0.4,0.125
1.3025815E7,296.0,188.9721766067424,164.82914209212797,0.72,0.125
1.3025816E7,269.0,223.77066949233574,161.5325592502854,0.42,0.125
1.3025817E7,329.0,223.3253907594404,153.85976268589684,0.31,0.125
1.3025818E7,321.0,189.80092137226944,145.01282633145777,0.27,0.125
1.3025819E7,291.0,173.23949444548873,142.8376339364859,0.44,0.125
1.302582E7,300.0,188.1301970581941,135.6957522396616,0.3,0.125
1.3025821E7,280.0,185.49408157077715,139.08814604565313,0.6,0.125
1.3025822E7,269.0,167.4586863593118,133.524620203827,0.34,0.125
1.3025823E7,286.0,168.96582883695552,132.5231855522983,0.47,0.125
1.3025824E7,306.0,157.74203806490587,127.88487405796785,0.36,0.125
1.3025825E7,279.0,153.06047975857345,125.32717657680848,0.42,0.125
1.3025826E7,314.0,150.63215444492442,119.06081774796806,0.3,0.125
1.3025827E7,295.0,155.8838374838519,114.89368912678917,0.36,0.125
1.3025828E7,304.0,152.70879830905116,108.57453622481577,0.28,0.125
1.3025829E7,296.0,126.4393394661707,117.80337180392512,0.84,0.125
1.302583E7,293.0,157.2120525244497,112.7967285022583,0.33,0.125
1.3025831E7,307.0,144.61557204344524,108.00286754091233,0.33,0.125
1.3025832E7,285.0,159.7264135996713,105.57280302124181,0.41,0.125
1.3025833E7,300.0,175.58022688687535,102.40561893060455,0.38,0.125
1.3025834E7,277.0,173.61849424902724,100.35750655199246,0.42,0.125
1.3025835E7,321.0,143.65631253798313,98.09946265457263,0.41,0.125
1.3025836E7,299.0,143.31855440534505,93.9302354917533,0.33,0.125
1.3025837E7,296.0,362.21492410063416,89.93820048335378,0.33,0.125
1.3025838E7,296.0,178.98874014835806,99.38171153410593,0.92,0.125
1.3025839E7,316.0,317.406605113118,96.64871446691802,0.39,0.125
1.302584E7,294.0,320.6173038254593,93.74925303291047,0.38,0.125
1.3025841E7,297.0,119.43274414951891,91.40552170708771,0.4,0.125
1.3025842E7,273.0,115.18882727024067,88.20632844733964,0.36,0.125
1.3025843E7,275.0,122.73405897841137,85.7806544150378,0.39,0.125
1.3025844E7,337.0,110.54089017529965,81.9205249663611,0.32,0.125
1.3025845E7,306.0,107.6753055059075,80.69171709186568,0.44,0.125
1.3025846E7,332.0,132.46767482919788,78.27096557910971,0.38,0.125
1.3025847E7,320.0,103.38221286544335,74.553094714102,0.31,0.125
1.3025848E7,265.0,111.06226878549633,72.1301191358937,0.37,0.125
1.3025849E7,300.0,83.47662466338568,81.1463840278804,1.0,0.125
1.302585E7,287.0,104.94998893294935,77.69766270669548,0.33,0.125
1.3025851E7,302.0,194.6808361148104,74.39551204166092,0.33,0.125
1.3025852E7,272.0,184.51234226621463,72.16364668041109,0.38,0.125
1.3025853E7,311.0,104.73419679801121,69.45750992989568,0.35,0.125
1.3025854E7,307.0,86.75774790461125,71.36759145296782,0.61,0.125
1.3025855E7,289.0,94.72162850979156,68.33446881621668,0.33,0.125
1.3025856E7,307.0,89.45476974289477,65.0885815474464,0.31,0.125
1.3025857E7,310.0,87.33686886173338,73.2246542408772,1.0,0.125
1.3025858E7,313.0,93.30094419132432,68.28199007961798,0.23,0.125
1.3025859E7,283.0,91.33206517795722,66.91635027802562,0.42,0.125
1.302586E7,310.0,88.91039039699305,65.24344152107497,0.4,0.125
1.3025861E7,282.0,73.8293524445492,73.39887171120934,1.0,0.125
1.3025862E7,288.0,93.16456498215348,69.72892812564886,0.3,0.125
1.3025863E7,301.0,102.69053914218094,67.11409332093703,0.35,0.125
1.3025864E7,329.0,86.49278536860886,65.77181145451829,0.42,0.125
1.3025865E7,286.0,83.62650225115551,63.14093899633755,0.34,0.125
1.3025866E7,304.0,85.08243754682401,61.40456317393827,0.39,0.125
1.3025867E7,309.0,75.13509117714818,69.08013357068056,1.0,0.125
1.3025868E7,283.0,92.48629422564902,66.31692822785334,0.34,0.125
1.3025869E7,275.0,89.22527151383757,63.49845877816957,0.33,0.125
1.302587E7,290.0,92.29295022941089,60.32353583926109,0.3,0.125
1.3025871E7,329.0,81.22796105661884,57.307359047298036,0.3,0.125
1.3025872E7,300.0,67.78787583010124,64.4707789282103,1.0,0.125
1.3025873E7,299.0,84.1003154325641,59.95782440323557,0.22,0.125
1.3025874E7,273.0,77.57043473858474,64.45466123347823,0.8,0.125
1.3025875E7,298.0,84.73263807426203,60.10397160021845,0.23,0.125
1.3025876E7,310.0,95.41785342480557,58.0003325942108,0.36,0.125
1.3025877E7,290.0,69.64641540706522,65.25037416848716,1.0,0.125
1.3025878E7,310.0,83.64531421371177,62.15098139548402,0.31,0.125
1.3025879E7,277.0,80.34121298373508,60.59720686059691,0.4,0.125
1.302588E7,261.0,83.66114744210323,58.021825569021544,0.33,0.125
1.3025881E7,299.0,67.57580405287658,65.27455376514924,1.0,0.125
1.3025882E7,281.0,91.18363183841642,61.8476396924789,0.29,0.125
