block,n,f,b,g,d
1.3025595E7,300.0,52.53162439787961,39.039230350656865,0.32,0.025
1.3025596E7,296.0,53.33103325894003,38.74643612302694,0.35,0.025
1.3025597E7,276.0,47.92023044846063,39.17264692038023,0.72,0.025
1.3025598E7,304.0,56.765530618373475,38.97678368577833,0.4,0.025
1.3025599E7,300.0,52.31875070788892,38.606504240763435,0.31,0.025
1.30256E7,291.0,45.81894183775771,39.35933107345833,0.89,0.025
1.3025601E7,299.0,53.71184395031996,38.827980103966645,0.23,0.025
1.3025602E7,290.0,47.555708252872265,39.04153399453846,0.61,0.025
1.3025603E7,301.0,63.10512290915865,38.709680955584886,0.33,0.025
1.3025604E7,298.0,50.34924902115883,39.116132605618525,0.71,0.025
1.3025605E7,293.0,56.77604857284325,38.76408741216796,0.32,0.025
1.3025606E7,320.0,49.50614782545652,38.977289892934884,0.61,0.025
1.3025607E7,296.0,58.14955103663932,38.62649428389847,0.32,0.025
1.3025608E7,307.0,45.44880799073035,39.43765066386033,0.92,0.025
1.3025609E7,264.0,53.505015275822,39.08271180788559,0.32,0.025
1.302561E7,320.0,46.33465785384001,40.040238247178785,0.99,0.025
1.3025611E7,316.0,61.61977762601568,39.639835864706995,0.3,0.025
1.3025612E7,287.0,51.97520832246683,40.630831761324664,1.0,0.025
1.3025613E7,296.0,72.67953949125915,40.26515427547274,0.32,0.025
1.3025614E7,293.0,145.5801673093608,39.90276788699348,0.32,0.025
1.3025615E7,296.0,48.63302431081436,40.900337084168314,1.0,0.025
1.3025616E7,295.0,67.26939760717485,40.63448489312122,0.37,0.025
1.3025617E7,301.0,62.83178399271904,40.268774529083124,0.32,0.025
1.3025618E7,314.0,45.45896332744463,41.2754938923102,1.0,0.025
1.3025619E7,282.0,54.897399860628745,41.19294290452558,0.46,0.025
1.302562E7,299.0,49.743017230200806,41.29592526178689,0.55,0.025
1.3025621E7,274.0,60.504012571148884,41.13074156073974,0.42,0.025
1.3025622E7,291.0,51.528711577705174,41.60374508868825,0.73,0.025
